source,profile,run_id,flow_id,ip_version,protocol,src_ip,dst_ip,src_port,dst_port,duration_s,packets,bytes_wire,bytes_payload,pkt_size_mean_wire,pkt_size_mean_payload,packets_per_s,bytes_per_s_payload,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,service
baseline_script,script_simple,script_run01,script_run01_161,IPv4,TCP,192.168.18.134,199.232.210.172,50891,80,29.229911,748,947385,898009,1266.557,1200.547,25.590225,30722.262455,2,2,0,119,747,0,HTTP
baseline_script,script_simple,script_run01,script_run01_162,IPv4,TCP,192.168.18.134,199.232.214.172,50952,80,7.119948,770,948837,898009,1232.256,1166.245,108.146859,126125.782283,2,2,0,151,769,0,HTTP
baseline_script,script_simple,script_run01,script_run01_163,IPv4,TCP,192.168.18.134,199.232.210.172,50919,80,12.902983,1659,2209517,2100015,1331.837,1265.832,128.57492,162754.225756,2,2,0,235,1658,0,HTTP
baseline_script,script_simple,script_run01,script_run01_164,IPv4,TCP,192.168.18.134,199.232.214.172,50892,80,29.258077,1879,2375012,2250978,1263.977,1197.966,64.221582,76935.267785,2,2,0,261,1878,0,HTTP
baseline_script,script_simple,script_run01,script_run01_165,IPv4,TCP,192.168.18.134,199.232.210.172,50899,80,29.317814,1763,2369821,2253443,1344.198,1278.187,60.134088,76862.586335,2,2,0,257,1762,0,HTTP
baseline_script,script_simple,script_run01,script_run01_166,IPv4,TCP,192.168.18.134,199.232.214.172,50944,80,12.752818,1003,1270114,1203896,1266.315,1200.295,78.649283,94402.350119,2,2,0,181,1002,0,HTTP
baseline_script,script_simple,script_run01,script_run01_167,IPv4,TCP,192.168.18.134,199.232.210.172,50965,80,7.814907,11411,15450081,14696947,1353.964,1287.963,1460.158162,1880629.841054,2,2,0,1386,11410,0,HTTP
baseline_script,script_simple,script_run01,script_run01_168,IPv4,TCP,192.168.18.134,199.232.214.172,50966,80,7.815618,11255,14389938,13647088,1278.537,1212.536,1440.065257,1746130.367853,2,2,0,1418,11254,0,HTTP
baseline_script,script_simple,script_run01,script_run01_169,IPv4,TCP,192.168.18.134,40.79.167.9,50976,443,1.864515,24,9329,8017,388.708,334.042,12.87198,4299.777538,2,2,0,12,23,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_170,IPv4,TCP,192.168.18.134,40.79.167.9,50976,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_171,IPv4,TCP,192.168.18.134,185.15.58.224,50977,443,0.24744,127,134834,127960,1061.685,1007.559,513.256026,517135.757064,1,2,1,52,126,0,HTTPS
baseline_script,script_simple,script_run01,script_run01_172,IPv4,TCP,192.168.18.134,199.232.210.172,50975,80,6.59831,9239,12546475,11936693,1357.991,1291.99,1400.207024,1809053.077427,2,2,0,1041,9238,0,HTTP
baseline_script,script_simple,script_run01,script_run01_173,IPv4,TCP,192.168.18.134,199.232.214.172,50972,80,7.522728,8407,10723181,10168287,1275.506,1209.502,1117.546725,1351675.488671,2,2,0,957,8406,0,HTTP
baseline_script,script_simple,script_run01,script_run01_174,IPv6,UDP,fe80::eab8:6691:6e45:cf22,ff02::1:3,55975,5355,0.416845,2,190,66,95.0,33.0,4.797948,158.332293,0,0,0,0,0,0,UNKNOWN
