source,profile,run_id,flow_id,ip_version,protocol,src_ip,dst_ip,src_port,dst_port,duration_s,packets,bytes_wire,bytes_payload,pkt_size_mean_wire,pkt_size_mean_payload,packets_per_s,bytes_per_s_payload,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,service
ours_admin,admin,admin_run01,admin_run01_388,IPv4,UDP,127.0.0.1,127.0.0.1,50935,53,8e-06,2,144,56,72.0,28.0,254200.242424,7117606.787879,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_389,IPv4,TCP,10.10.0.2,10.10.0.4,46488,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_390,IPv4,UDP,127.0.0.1,127.0.0.1,45664,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_391,IPv4,UDP,127.0.0.1,127.0.0.1,14891,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_392,IPv4,UDP,127.0.0.1,127.0.0.1,27962,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_393,IPv4,UDP,127.0.0.1,127.0.0.1,60800,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_394,IPv4,UDP,127.0.0.1,127.0.0.1,58828,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_395,IPv4,UDP,127.0.0.1,127.0.0.1,38804,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_396,IPv4,TCP,10.10.0.2,10.10.0.2,43120,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_397,IPv4,TCP,10.10.0.2,10.10.0.3,41952,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_398,IPv4,UDP,127.0.0.1,127.0.0.1,46572,53,3e-05,2,144,56,72.0,28.0,67650.064516,1894201.806452,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_399,IPv4,UDP,127.0.0.1,127.0.0.1,59383,53,1e-05,2,144,56,72.0,28.0,190650.181818,5338205.090909,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_400,IPv4,TCP,10.10.0.2,10.10.0.4,47044,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_401,IPv4,TCP,10.10.0.2,10.10.0.3,41962,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_402,IPv4,TCP,10.10.0.2,10.10.0.4,47052,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_403,IPv4,UDP,127.0.0.1,127.0.0.1,49639,53,2.5e-05,2,144,56,72.0,28.0,79137.811321,2215858.716981,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_404,IPv4,UDP,127.0.0.1,127.0.0.1,44742,53,0.000182,2,144,56,72.0,28.0,10979.853403,307435.895288,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_405,IPv4,TCP,10.10.0.2,10.10.0.3,51818,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_406,IPv4,UDP,127.0.0.1,127.0.0.1,33966,53,3.3e-05,2,146,58,73.0,29.0,61230.715328,1775690.744526,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_407,IPv4,UDP,127.0.0.1,127.0.0.1,40321,53,1.1e-05,2,146,58,73.0,29.0,178481.021277,5175949.617021,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_408,IPv4,TCP,10.10.0.2,10.10.0.4,36652,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_409,IPv4,TCP,10.10.0.2,10.10.0.4,36654,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_410,IPv4,UDP,127.0.0.1,127.0.0.1,42663,53,3.8e-05,2,146,58,73.0,29.0,52428.8,1520435.2,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_411,IPv4,UDP,127.0.0.1,127.0.0.1,48923,53,1.2e-05,2,146,58,73.0,29.0,161319.384615,4678262.153846,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_412,IPv4,TCP,10.10.0.2,10.10.0.3,55968,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_413,IPv4,UDP,127.0.0.1,127.0.0.1,49686,53,2.4e-05,2,152,64,76.0,32.0,83055.524752,2657776.792079,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_414,IPv4,UDP,127.0.0.1,127.0.0.1,57503,53,7e-06,2,152,64,76.0,32.0,299593.142857,9586980.571429,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_415,IPv4,TCP,10.10.0.2,10.10.0.4,51250,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_416,IPv4,UDP,127.0.0.1,127.0.0.1,52214,53,0.000112,2,144,56,72.0,28.0,17924.376068,501882.529915,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_417,IPv4,UDP,127.0.0.1,127.0.0.1,34206,53,1.4e-05,2,144,56,72.0,28.0,142179.79661,3981034.305085,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_418,IPv4,TCP,10.10.0.2,10.10.0.2,53264,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_419,IPv4,TCP,10.10.0.2,10.10.0.4,45216,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_420,IPv4,TCP,10.10.0.2,10.10.0.3,58170,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_421,IPv4,TCP,10.10.0.2,10.10.0.4,45232,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_422,IPv4,TCP,10.10.0.2,10.10.0.2,53272,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_423,IPv4,UDP,127.0.0.1,127.0.0.1,40297,53,2.6e-05,2,144,56,72.0,28.0,78398.205607,2195149.757009,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_424,IPv4,UDP,127.0.0.1,127.0.0.1,51794,53,1.2e-05,2,144,56,72.0,28.0,167772.16,4697620.48,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_425,IPv4,TCP,10.10.0.2,10.10.0.4,36260,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_426,IPv4,TCP,10.10.0.2,10.10.0.2,35890,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_427,IPv4,TCP,10.10.0.2,10.10.0.4,36274,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_428,IPv4,UDP,127.0.0.1,127.0.0.1,35524,53,2.4e-05,2,146,58,73.0,29.0,84733.414141,2457269.010101,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_429,IPv4,UDP,127.0.0.1,127.0.0.1,51940,53,7e-06,2,146,58,73.0,29.0,289262.344828,8388608.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_430,IPv4,TCP,10.10.0.2,10.10.0.4,33562,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_431,IPv4,TCP,10.10.0.2,10.10.0.3,51830,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_432,IPv4,TCP,10.10.0.2,10.10.0.4,33564,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_433,IPv4,UDP,127.0.0.1,127.0.0.1,32915,53,2.7e-05,2,144,56,72.0,28.0,73584.280702,2060359.859649,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_434,IPv4,UDP,127.0.0.1,127.0.0.1,35335,53,1e-05,2,144,56,72.0,28.0,195083.906977,5462349.395349,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_435,IPv4,TCP,10.10.0.2,10.10.0.4,41222,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_436,IPv4,TCP,10.10.0.2,10.10.0.3,51840,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_437,IPv4,UDP,127.0.0.1,127.0.0.1,42489,53,1.7e-05,2,144,56,72.0,28.0,118149.408451,3308183.43662,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_438,IPv4,UDP,127.0.0.1,127.0.0.1,44033,53,5e-06,2,144,56,72.0,28.0,381300.363636,10676410.181818,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_439,IPv4,TCP,10.10.0.2,10.10.0.2,42998,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_440,IPv4,UDP,127.0.0.1,127.0.0.1,46055,53,1.9e-05,2,144,56,72.0,28.0,104857.6,2936012.8,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_441,IPv4,UDP,127.0.0.1,127.0.0.1,47992,53,6e-06,2,144,56,72.0,28.0,335544.32,9395240.96,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_442,IPv4,TCP,10.10.0.2,10.10.0.3,37292,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_443,IPv4,UDP,127.0.0.1,127.0.0.1,38954,53,3e-05,2,146,58,73.0,29.0,67108.864,1946157.056,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_444,IPv4,UDP,127.0.0.1,127.0.0.1,57369,53,7e-06,2,146,58,73.0,29.0,299593.142857,8688201.142857,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_445,IPv4,TCP,10.10.0.2,10.10.0.4,60140,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_446,IPv4,TCP,10.10.0.2,10.10.0.4,60154,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_447,IPv4,UDP,127.0.0.1,127.0.0.1,42223,53,2.2e-05,2,144,56,72.0,28.0,91180.521739,2553054.608696,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_448,IPv4,UDP,127.0.0.1,127.0.0.1,52464,53,6e-06,2,144,56,72.0,28.0,322638.769231,9033885.538462,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_449,IPv4,TCP,10.10.0.2,10.10.0.4,43788,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_450,IPv4,TCP,10.10.0.2,10.10.0.2,46354,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_451,IPv4,UDP,127.0.0.1,127.0.0.1,35895,53,3.6e-05,2,146,58,73.0,29.0,56299.38255,1632682.09396,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_452,IPv4,UDP,127.0.0.1,127.0.0.1,41585,53,1.2e-05,2,146,58,73.0,29.0,164482.509804,4769992.784314,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_453,IPv4,TCP,10.10.0.2,10.10.0.3,57584,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_454,IPv4,UDP,127.0.0.1,127.0.0.1,57586,53,2.9e-05,2,144,56,72.0,28.0,68200.065041,1909601.821138,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_455,IPv4,UDP,127.0.0.1,127.0.0.1,49440,53,1e-05,2,144,56,72.0,28.0,199728.761905,5592405.333333,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_456,IPv4,TCP,10.10.0.2,10.10.0.4,35746,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_457,IPv4,UDP,127.0.0.1,127.0.0.1,44110,53,2.5e-05,2,152,64,76.0,32.0,79891.504762,2556528.152381,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_458,IPv4,UDP,127.0.0.1,127.0.0.1,41604,53,0.000322,2,152,64,76.0,32.0,6218.389918,198988.477391,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_459,IPv4,TCP,10.10.0.2,10.10.0.3,45494,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_460,IPv4,UDP,127.0.0.1,127.0.0.1,33929,53,1.8e-05,2,144,56,72.0,28.0,108942.961039,3050402.909091,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_461,IPv4,UDP,127.0.0.1,127.0.0.1,58009,53,6e-06,2,144,56,72.0,28.0,349525.333333,9786709.333333,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_462,IPv4,TCP,10.10.0.2,10.10.0.4,56362,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_463,IPv4,TCP,10.10.0.2,10.10.0.4,56364,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_464,IPv4,UDP,127.0.0.1,127.0.0.1,59557,53,2.2e-05,2,144,56,72.0,28.0,90200.086022,2525602.408602,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_465,IPv4,UDP,127.0.0.1,127.0.0.1,46496,53,8e-06,2,144,56,72.0,28.0,254200.242424,7117606.787879,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_466,IPv4,TCP,10.10.0.2,10.10.0.2,52768,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_467,IPv4,UDP,127.0.0.1,127.0.0.1,51355,53,1.9e-05,2,140,52,70.0,26.0,107546.25641,2796202.666667,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_468,IPv4,UDP,127.0.0.1,127.0.0.1,39164,53,6e-06,2,140,52,70.0,26.0,322638.769231,8388608.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_469,IPv4,TCP,10.10.0.2,10.10.0.4,51518,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_470,IPv4,TCP,10.10.0.2,10.10.0.3,44506,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_471,IPv4,TCP,10.10.0.2,10.10.0.4,51530,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_472,IPv4,UDP,127.0.0.1,127.0.0.1,44993,53,1.8e-05,2,144,56,72.0,28.0,113359.567568,3174067.891892,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_473,IPv4,UDP,127.0.0.1,127.0.0.1,47080,53,6e-06,2,144,56,72.0,28.0,349525.333333,9786709.333333,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_474,IPv4,TCP,10.10.0.2,10.10.0.4,46306,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_475,IPv4,UDP,127.0.0.1,127.0.0.1,19526,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_476,IPv4,UDP,127.0.0.1,127.0.0.1,28555,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_477,IPv4,UDP,127.0.0.1,127.0.0.1,36530,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_478,IPv4,UDP,127.0.0.1,127.0.0.1,14253,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_479,IPv4,UDP,127.0.0.1,127.0.0.1,51184,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_480,IPv4,UDP,127.0.0.1,127.0.0.1,33207,53,0.0,1,84,40,84.0,40.0,0.0,0.0,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_481,IPv4,TCP,10.10.0.2,10.10.0.4,46322,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_482,IPv4,TCP,10.10.0.2,10.10.0.2,52778,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_483,IPv4,UDP,127.0.0.1,127.0.0.1,55210,53,3e-05,2,152,64,76.0,32.0,66052.031496,2113665.007874,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_484,IPv4,UDP,127.0.0.1,127.0.0.1,51226,53,9e-06,2,152,64,76.0,32.0,220752.842105,7064090.947368,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_485,IPv4,TCP,10.10.0.2,10.10.0.4,34652,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_486,IPv4,UDP,127.0.0.1,127.0.0.1,56498,53,2e-05,2,144,56,72.0,28.0,99864.380952,2796202.666667,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_487,IPv4,UDP,127.0.0.1,127.0.0.1,38432,53,6e-06,2,144,56,72.0,28.0,310689.185185,8699297.185185,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_488,IPv4,TCP,10.10.0.2,10.10.0.3,37406,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_489,IPv4,UDP,127.0.0.1,127.0.0.1,35233,53,0.000218,2,140,52,70.0,26.0,9157.868996,238104.593886,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_490,IPv4,UDP,127.0.0.1,127.0.0.1,49540,53,6e-06,2,140,52,70.0,26.0,310689.185185,8077918.814815,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_491,IPv4,TCP,10.10.0.2,10.10.0.2,34552,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_492,IPv4,UDP,127.0.0.1,127.0.0.1,44529,53,2.9e-05,2,146,58,73.0,29.0,69327.338843,2010492.826446,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_493,IPv4,UDP,127.0.0.1,127.0.0.1,50662,53,1e-05,2,146,58,73.0,29.0,199728.761905,5792134.095238,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_494,IPv4,TCP,10.10.0.2,10.10.0.3,56554,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_495,IPv4,UDP,127.0.0.1,127.0.0.1,60075,53,2.4e-05,2,144,56,72.0,28.0,83886.08,2348810.24,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_496,IPv4,UDP,127.0.0.1,127.0.0.1,56177,53,6e-06,2,144,56,72.0,28.0,335544.32,9395240.96,0,0,0,0,0,0,DNS
ours_admin,admin,admin_run01,admin_run01_497,IPv4,TCP,10.10.0.2,10.10.0.4,44272,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_498,IPv4,TCP,10.10.0.2,10.10.0.4,44276,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run01,admin_run01_499,IPv4,TCP,10.10.0.2,10.10.0.2,34556,22,0.0,1,68,0,68.0,0.0,0.0,0.0,0,0,0,0,1,0,SSH
ours_admin,admin,admin_run02,admin_run02_0,IPv4,TCP,10.10.0.2,10.10.0.2,43376,80,4e-06,2,132,0,66.0,0.0,559240.533333,0.0,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run02,admin_run02_1,IPv4,TCP,10.10.0.2,10.10.0.2,43390,80,3e-06,2,132,0,66.0,0.0,762600.727273,0.0,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run02,admin_run02_2,IPv4,TCP,10.10.0.2,10.10.0.2,41986,22,0.016766,7,524,32,74.857,4.571,417.503918,1908.589338,2,2,0,1,6,0,SSH
ours_admin,admin,admin_run02,admin_run02_3,IPv4,TCP,10.10.0.2,10.10.0.3,58354,80,0.000746,2,138,6,69.0,3.0,2681.780051,8045.340153,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run02,admin_run02_4,IPv4,TCP,10.10.0.2,10.10.0.3,58370,80,0.000679,2,138,6,69.0,3.0,2947.508082,8842.524245,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run02,admin_run02_5,IPv4,TCP,10.10.0.2,10.10.0.3,54318,22,0.023067,7,524,32,74.857,4.571,303.463855,1387.263339,2,2,0,1,6,0,SSH
ours_admin,admin,admin_run02,admin_run02_6,IPv4,TCP,10.10.0.2,10.10.0.4,34344,80,0.000893,2,138,6,69.0,3.0,2239.948732,6719.846195,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run02,admin_run02_7,IPv4,TCP,10.10.0.2,10.10.0.4,34346,80,0.000726,2,138,6,69.0,3.0,2753.975049,8261.925148,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run02,admin_run02_8,IPv4,TCP,10.10.0.2,10.10.0.4,34752,22,0.022422,7,524,32,74.857,4.571,312.195653,1427.180128,2,2,0,1,6,0,SSH
ours_admin,admin,admin_run02,admin_run02_9,IPv4,TCP,10.10.0.2,10.10.0.3,54322,22,14.414652,355,41597,17441,117.175,49.13,24.627719,1209.949443,2,2,0,239,354,0,SSH
ours_admin,admin,admin_run02,admin_run02_10,IPv4,TCP,127.0.0.1,127.0.0.1,51248,5037,1.2e-05,2,132,0,66.0,0.0,167772.16,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run02,admin_run02_11,IPv4,TCP,127.0.0.1,127.0.0.1,51258,5037,7e-06,2,132,0,66.0,0.0,279620.266667,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run02,admin_run02_12,IPv4,TCP,127.0.0.1,127.0.0.1,51260,5037,4e-06,2,132,0,66.0,0.0,493447.529412,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run02,admin_run02_13,IPv4,TCP,127.0.0.1,127.0.0.1,51272,5037,9e-06,2,132,0,66.0,0.0,215092.512821,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run02,admin_run02_14,IPv4,TCP,127.0.0.1,127.0.0.1,51288,5037,4e-06,2,132,0,66.0,0.0,493447.529412,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run02,admin_run02_15,IPv4,TCP,127.0.0.1,127.0.0.1,51302,5037,3e-06,2,132,0,66.0,0.0,599186.285714,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run02,admin_run02_16,IPv4,TCP,127.0.0.1,127.0.0.1,51316,5037,4e-06,2,132,0,66.0,0.0,524288.0,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run02,admin_run02_17,IPv4,TCP,127.0.0.1,127.0.0.1,51322,5037,5e-06,2,132,0,66.0,0.0,441505.684211,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run02,admin_run02_18,IPv4,TCP,127.0.0.1,127.0.0.1,51336,5037,5e-06,2,132,0,66.0,0.0,399457.52381,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run02,admin_run02_19,IPv4,TCP,127.0.0.1,127.0.0.1,51340,5037,4e-06,2,132,0,66.0,0.0,524288.0,0.0,0,1,1,0,1,0,UNKNOWN
ours_admin,admin,admin_run02,admin_run02_20,IPv4,TCP,10.10.0.2,10.10.0.4,34756,22,13.957631,360,43009,18513,119.469,51.425,25.792343,1326.371251,2,2,0,241,359,0,SSH
ours_admin,admin,admin_run02,admin_run02_21,IPv4,TCP,10.10.0.2,10.10.0.3,47122,22,0.020797,7,524,32,74.857,4.571,336.590636,1538.70005,2,2,0,1,6,0,SSH
ours_admin,admin,admin_run02,admin_run02_22,IPv4,TCP,10.10.0.2,10.10.0.4,40160,80,0.000897,2,138,6,69.0,3.0,2228.64187,6685.925611,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run02,admin_run02_23,IPv4,TCP,10.10.0.2,10.10.0.4,40176,80,0.000949,2,138,6,69.0,3.0,2108.220156,6324.660467,0,1,1,0,1,0,HTTP
ours_admin,admin,admin_run02,admin_run02_24,IPv4,TCP,10.10.0.2,10.10.0.4,44690,22,0.021373,7,524,32,74.857,4.571,327.515511,1497.213765,2,2,0,1,6,0,SSH
ours_admin,admin,admin_run02,admin_run02_25,IPv4,TCP,10.10.0.2,10.10.0.3,47124,22,8.962492,291,34877,15073,119.852,51.797,32.468648,1681.786719,0,2,1,198,290,0,SSH
ours_admin,admin,admin_run02,admin_run02_26,IPv4,TCP,10.10.0.2,10.10.0.4,44706,22,8.387759,274,32665,14017,119.215,51.157,32.666652,1671.12575,2,2,0,177,273,0,SSH
ours_admin,admin,admin_run02,admin_run02_27,IPv4,TCP,10.10.0.2,10.10.0.3,58486,80,0.001172,2,138,6,69.0,3.0,1707.083435,5121.250305,0,1,1,0,1,0,HTTP
