source,profile,run_id,flow_id,ip_version,protocol,src_ip,dst_ip,src_port,dst_port,duration_s,packets,bytes_wire,bytes_payload,pkt_size_mean_wire,pkt_size_mean_payload,packets_per_s,bytes_per_s_payload,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,service
ours_gamer,gamer,gamer_run02,gamer_run02_51,IPv4,TCP,192.168.18.4,199.232.215.82,52143,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_52,IPv4,UDP,192.168.18.200,224.0.0.251,5353,5353,78.360078,7,700,406,100.0,58.0,0.089331,5.18121,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_53,IPv6,UDP,fe80::1013:fd6c:8a58:9c6f,ff02::fb,5353,5353,78.359028,7,840,406,120.0,58.0,0.089332,5.181279,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_54,IPv4,UDP,192.168.18.4,155.133.226.70,61838,27047,17.457369,32,8714,7370,272.312,230.312,1.833037,422.171294,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_55,IPv4,UDP,192.168.18.4,172.255.8.172,61843,27031,17.263835,32,8714,7370,272.312,230.312,1.853586,426.903989,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_56,IPv4,UDP,192.168.18.4,155.133.248.37,61840,27032,17.269832,32,8714,7370,272.312,230.312,1.852942,426.75574,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_57,IPv4,UDP,192.168.18.4,162.254.196.70,61844,27034,17.269315,32,8714,7370,272.312,230.312,1.852998,426.76852,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_58,IPv4,UDP,192.168.18.4,146.66.155.68,61842,27040,17.477693,32,8714,7370,272.312,230.312,1.830905,421.680365,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_59,IPv4,UDP,192.168.18.4,155.133.252.88,61835,27058,17.782957,32,8714,7370,272.312,230.312,1.799476,414.441764,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_60,IPv4,UDP,192.168.18.4,155.133.230.101,61845,27060,17.594296,32,8714,7370,272.312,230.312,1.818771,418.885758,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_61,IPv4,UDP,192.168.18.4,162.254.198.156,61846,27145,17.594171,32,8714,7370,272.312,230.312,1.818784,418.888732,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_62,IPv4,UDP,192.168.18.4,162.254.192.124,61847,27159,18.436147,32,8714,7370,272.312,230.312,1.735721,399.75815,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_63,IPv4,UDP,192.168.18.4,162.254.193.99,61837,27122,18.75286,32,8714,7370,272.312,230.312,1.706406,393.006719,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_64,IPv4,UDP,192.168.18.4,155.133.224.21,61853,27021,18.456706,32,8714,7370,272.312,230.312,1.733787,399.312856,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_65,IPv4,UDP,192.168.18.4,162.254.199.170,61849,27074,18.460505,32,8714,7370,272.312,230.312,1.73343,399.230682,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_66,IPv4,UDP,192.168.18.4,162.254.194.38,61850,27159,18.473924,32,8714,7370,272.312,230.312,1.732171,398.940692,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_67,IPv4,UDP,192.168.18.4,185.25.183.163,61831,27045,18.888344,32,8714,7370,272.312,230.312,1.694167,390.187725,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_68,IPv4,UDP,192.168.18.4,205.196.6.135,61848,27065,18.693178,32,8714,7370,272.312,230.312,1.711854,394.26148,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_69,IPv4,UDP,192.168.18.4,155.133.244.35,61852,27029,18.603724,32,8714,7370,272.312,230.312,1.720086,396.157242,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_70,IPv4,UDP,192.168.18.4,162.254.195.72,61883,27156,15.985137,32,8714,7370,272.312,230.312,2.00186,461.05329,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_71,IPv4,UDP,192.168.18.4,155.133.227.40,61832,27060,19.021668,32,8714,7370,272.312,230.312,1.682292,387.452878,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_72,IPv4,UDP,192.168.18.4,155.133.238.178,61834,27036,19.02144,32,8714,7370,272.312,230.312,1.682312,387.457521,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_73,IPv4,UDP,192.168.18.4,103.10.124.120,61833,27015,19.538645,32,8714,7370,272.312,230.312,1.63778,377.201182,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_74,IPv4,UDP,192.168.18.4,103.10.125.21,61836,27173,19.72038,32,8714,7370,272.312,230.312,1.622687,373.725053,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_75,IPv4,UDP,192.168.18.4,103.28.54.163,61830,27023,20.344886,33,8856,7470,268.364,226.364,1.622029,367.16844,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_76,IPv4,UDP,192.168.18.4,185.25.182.50,61841,27057,117.892745,38,9345,7749,245.921,203.921,0.322327,65.729235,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_77,IPv4,TCP,192.168.18.4,199.232.211.52,52152,80,30.155775,11,2822,2212,256.545,201.091,0.364773,73.352451,2,2,0,2,10,0,HTTP
ours_gamer,gamer,gamer_run02,gamer_run02_78,IPv4,TCP,192.168.18.4,199.232.211.52,52151,80,30.408093,12,4574,3910,381.167,325.833,0.394632,128.58419,2,2,0,3,11,0,HTTP
ours_gamer,gamer,gamer_run02,gamer_run02_79,IPv4,TCP,192.168.18.4,155.133.246.52,52086,27018,119.287407,142,35659,27991,251.12,197.12,1.190402,234.65176,0,0,0,71,142,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_80,IPv4,TCP,192.168.18.4,162.159.136.234,52079,443,82.651736,12,1170,522,97.5,43.5,0.145188,6.315657,0,0,0,6,12,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_81,IPv4,TCP,192.168.18.4,20.42.73.28,52154,443,0.724215,23,9552,8294,415.304,360.609,31.758523,11452.3997,1,2,1,12,22,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_82,IPv4,TCP,192.168.18.4,162.159.138.234,52104,8443,110.078703,29,2718,1152,93.724,39.724,0.263448,10.46524,0,0,0,18,29,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_83,IPv4,TCP,192.168.18.4,199.232.211.52,52096,443,90.081737,6,363,3,60.5,0.5,0.066606,0.033303,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_84,IPv4,TCP,192.168.18.4,162.159.129.233,52098,443,90.069699,6,363,3,60.5,0.5,0.066615,0.033308,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_85,IPv4,TCP,192.168.18.4,162.159.129.233,52099,443,90.088494,6,363,3,60.5,0.5,0.066601,0.033301,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_86,IPv4,TCP,192.168.18.4,2.22.209.117,52100,443,90.083455,6,363,3,60.5,0.5,0.066605,0.033302,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_87,IPv4,TCP,192.168.18.4,199.232.211.52,52101,443,90.088909,6,363,3,60.5,0.5,0.066601,0.0333,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_88,IPv4,TCP,192.168.18.4,199.232.215.52,52153,80,30.457272,20,13082,11986,654.1,599.3,0.656658,393.534916,2,2,0,7,19,0,HTTP
ours_gamer,gamer,gamer_run02,gamer_run02_89,IPv4,TCP,192.168.18.4,199.232.215.52,52102,443,90.086258,6,363,3,60.5,0.5,0.066603,0.033301,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_90,IPv4,UDP,192.168.18.1,239.255.255.250,36558,1900,61.813442,8,1396,1060,174.5,132.5,0.129422,17.148374,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_91,IPv4,TCP,192.168.18.4,162.159.129.235,52105,443,90.079076,6,363,3,60.5,0.5,0.066608,0.033304,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_92,IPv4,TCP,192.168.18.4,104.83.34.182,52097,443,90.056459,6,363,3,60.5,0.5,0.066625,0.033312,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_93,IPv4,TCP,192.168.18.4,2.22.209.117,52106,443,90.098714,6,363,3,60.5,0.5,0.066594,0.033297,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_94,IPv4,TCP,192.168.18.4,2.22.209.117,52093,443,90.080474,6,363,3,60.5,0.5,0.066607,0.033304,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_95,IPv4,TCP,192.168.18.4,20.50.80.214,52150,443,109.615364,20,9762,8666,488.1,433.3,0.182456,79.058261,2,2,0,6,19,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_96,IPv4,TCP,192.168.18.4,20.189.173.13,52149,443,110.116109,19,9693,8651,510.158,455.316,0.172545,78.562529,2,2,0,6,18,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_97,IPv4,UDP,192.168.18.4,155.133.246.40,61839,27041,119.998177,18780,14519256,13730496,773.123,731.123,156.502377,114422.53822,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_98,IPv4,UDP,192.168.18.4,155.133.226.70,61838,27047,0.040381,2,2684,2600,1342.0,1300.0,49.528299,64386.788687,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_99,IPv4,UDP,192.168.18.4,172.255.8.172,61843,27031,0.055722,2,2684,2600,1342.0,1300.0,35.892467,46660.207518,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_100,IPv4,UDP,192.168.18.4,155.133.248.37,61840,27032,0.05415,2,2684,2600,1342.0,1300.0,36.93437,48014.681097,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_101,IPv4,UDP,192.168.18.4,162.254.196.70,61844,27034,0.05598,2,2684,2600,1342.0,1300.0,35.727066,46445.186267,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_102,IPv4,UDP,192.168.18.4,146.66.155.68,61842,27040,0.066196,2,2684,2600,1342.0,1300.0,30.213322,39277.3186,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_103,IPv4,UDP,192.168.18.4,155.133.252.88,61835,27058,0.070446,2,2684,2600,1342.0,1300.0,28.390534,36907.694807,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_104,IPv4,UDP,192.168.18.4,155.133.230.101,61845,27060,0.070124,2,2684,2600,1342.0,1300.0,28.520942,37077.22468,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_105,IPv4,UDP,192.168.18.4,162.254.198.156,61846,27145,0.071835,2,2684,2600,1342.0,1300.0,27.841565,36194.035141,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_106,IPv4,UDP,192.168.18.4,162.254.192.124,61847,27159,0.118593,2,2684,2600,1342.0,1300.0,16.864405,21923.726466,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_107,IPv4,UDP,192.168.18.4,162.254.193.99,61837,27122,0.169226,2,2684,2600,1342.0,1300.0,11.818503,15364.053954,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_108,IPv4,UDP,192.168.18.4,155.133.224.21,61853,27021,0.134807,2,2684,2600,1342.0,1300.0,14.836013,19286.816572,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_109,IPv4,UDP,192.168.18.4,162.254.199.170,61849,27074,0.140283,2,2684,2600,1342.0,1300.0,14.256884,18533.949251,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_110,IPv4,UDP,192.168.18.4,162.254.194.38,61850,27159,0.150346,2,2684,2600,1342.0,1300.0,13.302666,17293.465864,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_111,IPv4,UDP,192.168.18.4,185.25.183.163,61831,27045,0.166306,2,2684,2600,1342.0,1300.0,12.026023,15633.829842,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_112,IPv4,UDP,192.168.18.4,205.196.6.135,61848,27065,0.173494,2,2684,2600,1342.0,1300.0,11.527769,14986.100343,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_113,IPv4,UDP,192.168.18.4,155.133.244.35,61852,27029,0.186032,2,2684,2600,1342.0,1300.0,10.750835,13976.085867,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_114,IPv4,UDP,192.168.18.4,162.254.195.72,61883,27156,0.182263,2,2684,2600,1342.0,1300.0,10.973146,14265.089795,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_115,IPv4,UDP,192.168.18.4,155.133.227.40,61832,27060,0.201376,2,2684,2600,1342.0,1300.0,9.93166,12911.158337,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_116,IPv4,UDP,192.168.18.4,155.133.238.178,61834,27036,0.202385,2,2684,2600,1342.0,1300.0,9.882146,12846.790008,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_117,IPv4,UDP,192.168.18.4,103.10.124.120,61833,27015,0.225621,2,2684,2600,1342.0,1300.0,8.864424,11523.75077,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_118,IPv4,UDP,192.168.18.4,103.10.125.21,61836,27173,0.324926,2,2684,2600,1342.0,1300.0,6.155245,8001.818557,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_119,IPv4,UDP,192.168.18.4,103.28.54.163,61830,27023,0.205681,2,2684,2600,1342.0,1300.0,9.723792,12640.929002,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_120,IPv4,UDP,192.168.18.200,224.0.0.251,5353,5353,4.014574,3,300,174,100.0,58.0,0.747277,43.342083,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_121,IPv6,UDP,fe80::1013:fd6c:8a58:9c6f,ff02::fb,5353,5353,4.014574,3,360,174,120.0,58.0,0.747277,43.342083,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_122,IPv4,TCP,192.168.18.4,199.232.211.52,52155,80,30.342814,11,3303,2693,300.273,244.818,0.362524,88.75248,2,2,0,2,10,0,HTTP
ours_gamer,gamer,gamer_run02,gamer_run02_123,IPv4,TCP,192.168.18.4,199.232.211.52,52156,80,30.347608,11,2294,1684,208.545,153.091,0.362467,55.49037,2,2,0,2,10,0,HTTP
ours_gamer,gamer,gamer_run02,gamer_run02_124,IPv4,TCP,192.168.18.4,199.232.211.52,52157,443,30.621789,209,228128,216826,1091.522,1037.445,6.825205,7080.77507,2,2,0,56,208,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_125,IPv4,TCP,192.168.18.4,199.232.211.52,52157,443,0.0,1,54,0,54.0,0.0,0.0,0.0,0,0,1,0,1,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_126,IPv4,UDP,192.168.18.4,185.25.182.50,61841,27057,90.974766,6,321,69,53.5,11.5,0.065952,0.758452,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_127,IPv4,TCP,192.168.18.4,155.133.246.52,52086,27018,115.817011,119,34179,27753,287.218,233.218,1.027483,239.628011,0,0,0,61,119,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_128,IPv4,TCP,192.168.18.4,162.159.136.234,52079,443,82.654334,12,1170,522,97.5,43.5,0.145183,6.315458,0,0,0,6,12,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_129,IPv4,TCP,192.168.18.4,162.159.138.234,52104,8443,110.078478,27,2610,1152,96.667,42.667,0.24528,10.465261,0,0,0,18,27,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_130,IPv4,TCP,192.168.18.4,162.159.129.233,52098,443,90.076091,6,363,3,60.5,0.5,0.06661,0.033305,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_131,IPv4,TCP,162.159.129.233,192.168.18.4,443,52098,0.000286,4,255,39,63.75,9.75,13992.673895,136428.570475,2,0,0,1,4,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_132,IPv4,TCP,192.168.18.4,162.159.129.233,52099,443,90.080804,6,363,3,60.5,0.5,0.066607,0.033303,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_133,IPv4,TCP,162.159.129.233,192.168.18.4,443,52099,0.001239,3,201,39,67.0,13.0,2421.65358,31481.496536,2,0,0,1,3,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_134,IPv4,UDP,192.168.18.1,239.255.255.250,36558,1900,61.835374,8,1396,1060,174.5,132.5,0.129376,17.142291,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_135,IPv4,TCP,192.168.18.4,199.232.211.52,52096,443,90.079637,6,363,3,60.5,0.5,0.066608,0.033304,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_136,IPv4,TCP,192.168.18.4,2.22.209.117,52100,443,90.081614,6,363,3,60.5,0.5,0.066606,0.033303,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_137,IPv4,TCP,192.168.18.4,199.232.211.52,52101,443,90.088761,6,363,3,60.5,0.5,0.066601,0.0333,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_138,IPv4,UDP,192.168.18.4,155.133.246.40,61839,27041,119.995288,17791,12293535,11546313,690.997,648.997,148.264155,96223.053443,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_139,IPv4,TCP,192.168.18.4,199.232.215.52,52102,443,90.083023,6,363,3,60.5,0.5,0.066605,0.033303,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_140,IPv4,TCP,192.168.18.4,199.232.211.52,52158,80,54.533218,28,16568,15040,591.714,537.143,0.513449,275.795205,2,2,0,12,27,0,HTTP
ours_gamer,gamer,gamer_run02,gamer_run02_141,IPv4,TCP,192.168.18.4,199.232.211.52,52159,80,54.533059,16,4653,3773,290.812,235.812,0.2934,69.18739,2,2,0,6,15,0,HTTP
ours_gamer,gamer,gamer_run02,gamer_run02_142,IPv4,TCP,192.168.18.4,162.159.129.235,52105,443,90.084381,6,363,3,60.5,0.5,0.066604,0.033302,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_143,IPv4,TCP,162.159.129.235,192.168.18.4,443,52105,0.000346,4,255,39,63.75,9.75,11554.556474,112656.92562,2,0,0,1,4,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_144,IPv4,TCP,192.168.18.4,104.83.34.182,52097,443,90.054069,6,363,3,60.5,0.5,0.066627,0.033313,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_145,IPv4,TCP,192.168.18.4,2.22.209.117,52106,443,90.086937,6,363,3,60.5,0.5,0.066602,0.033301,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_146,IPv4,TCP,192.168.18.4,2.22.209.117,52093,443,90.08406,6,363,3,60.5,0.5,0.066604,0.033302,0,0,0,0,6,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_147,IPv4,UDP,192.168.18.4,155.133.226.70,61838,27047,0.040818,2,2684,2600,1342.0,1300.0,48.99802,63697.425863,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_148,IPv4,UDP,192.168.18.4,172.255.8.172,61843,27031,0.056077,2,2684,2600,1342.0,1300.0,35.665244,46364.816925,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_149,IPv4,UDP,192.168.18.4,155.133.248.37,61840,27032,0.051832,2,2684,2600,1342.0,1300.0,38.586231,50162.100102,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_150,IPv4,UDP,192.168.18.4,162.254.196.70,61844,27034,0.05147,2,2684,2600,1342.0,1300.0,38.857556,50514.822518,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_151,IPv4,UDP,192.168.18.4,146.66.155.68,61842,27040,0.057359,2,2684,2600,1342.0,1300.0,34.867978,45328.372031,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_152,IPv4,UDP,192.168.18.4,155.133.252.88,61835,27058,0.064576,2,2684,2600,1342.0,1300.0,30.971302,40262.692034,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_153,IPv4,UDP,192.168.18.4,155.133.230.101,61845,27060,0.07084,2,2684,2600,1342.0,1300.0,28.232684,36702.489196,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_154,IPv4,UDP,192.168.18.4,162.254.198.156,61846,27145,0.068007,2,2684,2600,1342.0,1300.0,29.408741,38231.362843,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_155,IPv4,UDP,192.168.18.4,162.254.192.124,61847,27159,0.107662,2,2684,2600,1342.0,1300.0,18.576663,24149.661955,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_156,IPv4,UDP,192.168.18.4,155.133.224.21,61853,27021,0.130841,2,2684,2600,1342.0,1300.0,15.285727,19871.444477,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_157,IPv4,UDP,192.168.18.4,162.254.193.99,61837,27122,0.164206,2,2684,2600,1342.0,1300.0,12.179821,15833.767079,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_158,IPv4,UDP,192.168.18.4,162.254.199.170,61849,27074,0.136671,2,2684,2600,1342.0,1300.0,14.633675,19023.777824,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_159,IPv4,UDP,192.168.18.4,162.254.194.38,61850,27159,0.152424,2,2684,2600,1342.0,1300.0,13.121305,17057.697024,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_160,IPv4,UDP,192.168.18.4,185.25.183.163,61831,27045,0.161971,2,2684,2600,1342.0,1300.0,12.347882,16052.247128,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_161,IPv4,UDP,192.168.18.4,205.196.6.135,61848,27065,0.172932,2,2684,2600,1342.0,1300.0,11.56523,15034.798506,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_162,IPv4,UDP,192.168.18.4,155.133.244.35,61852,27029,0.178172,2,2684,2600,1342.0,1300.0,11.225116,14592.651213,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_163,IPv4,UDP,192.168.18.4,162.254.195.72,61883,27156,0.183209,2,2684,2600,1342.0,1300.0,10.916484,14191.428553,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_164,IPv4,UDP,192.168.18.4,155.133.227.40,61832,27060,0.197623,2,2684,2600,1342.0,1300.0,10.120279,13156.362417,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_165,IPv4,UDP,192.168.18.4,155.133.238.178,61834,27036,0.204656,2,2684,2600,1342.0,1300.0,9.772502,12704.252268,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_166,IPv4,UDP,192.168.18.4,103.10.124.120,61833,27015,0.209894,2,2684,2600,1342.0,1300.0,9.528622,12387.2084,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_167,IPv4,UDP,192.168.18.4,103.10.125.21,61836,27173,0.292631,2,2684,2600,1342.0,1300.0,6.834542,8884.905132,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_168,IPv4,UDP,192.168.18.4,103.28.54.163,61830,27023,0.208572,2,2684,2600,1342.0,1300.0,9.589019,12465.7246,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_169,IPv4,UDP,192.168.18.200,224.0.0.251,5353,5353,112.963823,9,900,522,100.0,58.0,0.079672,4.620948,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_170,IPv6,UDP,fe80::1013:fd6c:8a58:9c6f,ff02::fb,5353,5353,112.961897,9,1080,522,120.0,58.0,0.079673,4.621027,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_171,IPv4,TCP,192.168.18.4,4.207.247.138,59516,443,0.057274,2,121,1,60.5,0.5,34.919796,17.459898,0,0,0,0,2,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_172,IPv4,UDP,192.168.18.4,192.168.18.1,53364,53,119.997134,9,918,540,102.0,60.0,0.075002,4.500107,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run02,gamer_run02_173,IPv4,UDP,192.168.18.4,192.168.18.1,53396,53,119.985953,7,781,487,111.571,69.571,0.05834,4.058808,0,0,0,0,0,0,DNS
ours_gamer,gamer,gamer_run02,gamer_run02_174,IPv4,UDP,192.168.18.4,185.25.182.50,61841,27057,90.87456,6,321,69,53.5,11.5,0.066025,0.759288,0,0,0,0,0,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_175,IPv4,TCP,155.133.246.52,192.168.18.4,27018,52086,115.101115,97,29786,24548,307.072,253.072,0.842737,213.273347,0,0,0,48,97,0,UNKNOWN
ours_gamer,gamer,gamer_run02,gamer_run02_176,IPv4,TCP,192.168.18.4,162.159.136.234,52079,443,82.657043,14,1366,610,97.571,43.571,0.169375,7.379891,0,0,0,7,14,0,HTTPS
ours_gamer,gamer,gamer_run02,gamer_run02_177,IPv4,TCP,192.168.18.4,162.159.138.234,52104,8443,110.079889,27,2610,1152,96.667,42.667,0.245276,10.465127,0,0,0,18,27,0,UNKNOWN
